category,item,variety,date,price,unit,year,month,day
vegetable,cabbage,red,2018-07-06,0.38,kg,2018,7,6
vegetable,cabbage,savoy,2018-07-06,0.57,head,2018,7,6
vegetable,spring_greens,prepacked,2018-07-06,1.01,kg,2018,7,6
vegetable,cabbage,summer_autumn_pointed,2018-07-06,0.47,kg,2018,7,6
vegetable,cabbage,white,2018-07-06,0.29,kg,2018,7,6
vegetable,cabbage,round_green_other,2018-07-06,0.44,head,2018,7,6
vegetable,calabrese,calabrese,2018-07-06,1.33,kg,2018,7,6
vegetable,capsicum,green,2018-07-06,0.95,kg,2018,7,6
vegetable,capsicum,red,2018-07-06,0.96,kg,2018,7,6
vegetable,capsicum,elongated,2018-07-06,1.07,kg,2018,7,6
vegetable,capsicum,yelloworange,2018-07-06,0.8,kg,2018,7,6
vegetable,carrots,topped_washed,2018-07-06,0.56,kg,2018,7,6
vegetable,cauliflower,all,2018-07-06,0.56,head,2018,7,6
vegetable,celery,all_washed,2018-07-06,0.84,kg,2018,7,6
vegetable,celeriac,celeriac,2018-07-06,0.58,kg,2018,7,6
vegetable,coriander,coriander,2018-07-06,1.81,kg,2018,7,6
vegetable,courgettes,courgettes,2018-07-06,0.96,kg,2018,7,6
vegetable,cucumbers,cucumbers,2018-07-06,0.98,kg,2018,7,6
vegetable,leeks,trimmed,2018-07-06,1.4,kg,2018,7,6
vegetable,lettuce,butterhead_indoor,2018-07-06,0.39,head,2018,7,6
vegetable,lettuce,cos,2018-07-06,0.52,head,2018,7,6
vegetable,lettuce,crisp_iceberg_type,2018-07-06,0.69,head,2018,7,6
vegetable,lettuce,little_gem,2018-07-06,0.72,twin,2018,7,6
vegetable,rocket,rocket,2018-07-06,5.07,kg,2018,7,6
vegetable,mixed_babyleaf_salad,pillow_pack,2018-07-06,4.89,kg,2018,7,6
vegetable,onion,bulb_brown,2018-07-06,0.53,kg,2018,7,6
vegetable,onion,bulb_red,2018-07-06,0.41,kg,2018,7,6
vegetable,onion,saladspring,2018-07-06,0.25,kg,2018,7,6
vegetable,turnip,turnip,2018-07-06,0.89,kg,2018,7,6
vegetable,parsnips,all_varieties,2018-07-06,0.78,kg,2018,7,6
vegetable,peas,shelling_all_varieties,2018-07-06,2.19,kg,2018,7,6
vegetable,rhubarb,outdoor,2018-07-06,1.27,kg,2018,7,6
vegetable,spinach_leaf,loose_bunches,2018-07-06,1.23,kg,2018,7,6
vegetable,tomatoes,round,2018-07-06,0.91,kg,2018,7,6
vegetable,tomatoes,vine,2018-07-06,0.84,kg,2018,7,6
vegetable,tomatoes,cherry,2018-07-06,0.88,kg,2018,7,6
vegetable,watercress,pillow_packs,2018-07-06,7.74,kg,2018,7,6
fruit,apples,bramleys_seedling,2018-06-29,1.14,kg,2018,6,29
fruit,blueberries,blueberries,2018-06-29,9.73,kg,2018,6,29
fruit,cherries,all,2018-06-29,3.73,kg,2018,6,29
fruit,gooseberries,gooseberries,2018-06-29,2.73,kg,2018,6,29
fruit,raspberries,raspberries,2018-06-29,6.09,kg,2018,6,29
fruit,strawberries,strawberries,2018-06-29,2.93,kg,2018,6,29
vegetable,beans,broad,2018-06-29,1.48,kg,2018,6,29
vegetable,beans,dwarf_french_or_kidney,2018-06-29,2.67,kg,2018,6,29
vegetable,beans,runner_climbing,2018-06-29,6.85,kg,2018,6,29
vegetable,beetroot,beetroot,2018-06-29,0.48,kg,2018,6,29
vegetable,pak_choi,pak_choi,2018-06-29,1.69,kg,2018,6,29
vegetable,curly_kale,curly_kale,2018-06-29,2.78,kg,2018,6,29
vegetable,cabbage,red,2018-06-29,0.38,kg,2018,6,29
vegetable,cabbage,savoy,2018-06-29,0.54,head,2018,6,29
vegetable,spring_greens,prepacked,2018-06-29,1.01,kg,2018,6,29
vegetable,cabbage,summer_autumn_pointed,2018-06-29,0.55,kg,2018,6,29
vegetable,cabbage,white,2018-06-29,0.33,kg,2018,6,29
vegetable,cabbage,round_green_other,2018-06-29,0.49,head,2018,6,29
vegetable,calabrese,calabrese,2018-06-29,1.39,kg,2018,6,29
vegetable,capsicum,green,2018-06-29,0.81,kg,2018,6,29
vegetable,capsicum,red,2018-06-29,1.07,kg,2018,6,29
vegetable,capsicum,elongated,2018-06-29,1.15,kg,2018,6,29
vegetable,capsicum,yelloworange,2018-06-29,1.1,kg,2018,6,29
vegetable,carrots,topped_washed,2018-06-29,0.62,kg,2018,6,29
vegetable,cauliflower,all,2018-06-29,0.88,head,2018,6,29
vegetable,celery,all_washed,2018-06-29,0.78,kg,2018,6,29
vegetable,celeriac,celeriac,2018-06-29,0.63,kg,2018,6,29
vegetable,coriander,coriander,2018-06-29,1.56,kg,2018,6,29
vegetable,courgettes,courgettes,2018-06-29,0.82,kg,2018,6,29
vegetable,cucumbers,cucumbers,2018-06-29,0.9,kg,2018,6,29
vegetable,leeks,trimmed,2018-06-29,1.34,kg,2018,6,29
vegetable,lettuce,butterhead_indoor,2018-06-29,0.32,head,2018,6,29
vegetable,lettuce,cos,2018-06-29,0.5,head,2018,6,29
vegetable,lettuce,crisp_iceberg_type,2018-06-29,0.47,head,2018,6,29
vegetable,lettuce,little_gem,2018-06-29,0.6,twin,2018,6,29
vegetable,rocket,rocket,2018-06-29,4.69,kg,2018,6,29
vegetable,mixed_babyleaf_salad,pillow_pack,2018-06-29,4.83,kg,2018,6,29
vegetable,onion,bulb_brown,2018-06-29,0.43,kg,2018,6,29
vegetable,onion,bulb_red,2018-06-29,0.53,kg,2018,6,29
vegetable,onion,saladspring,2018-06-29,0.24,kg,2018,6,29
vegetable,turnip,turnip,2018-06-29,0.69,kg,2018,6,29
vegetable,parsnips,all_varieties,2018-06-29,0.86,kg,2018,6,29
vegetable,peas,shelling_all_varieties,2018-06-29,2.26,kg,2018,6,29
vegetable,rhubarb,outdoor,2018-06-29,1.32,kg,2018,6,29
vegetable,spinach_leaf,loose_bunches,2018-06-29,1.22,kg,2018,6,29
vegetable,tomatoes,round,2018-06-29,0.85,kg,2018,6,29
vegetable,tomatoes,vine,2018-06-29,0.84,kg,2018,6,29
vegetable,tomatoes,cherry,2018-06-29,0.81,kg,2018,6,29
vegetable,tomatoes,plum,2018-06-29,0.6,kg,2018,6,29
vegetable,watercress,pillow_packs,2018-06-29,7.15,kg,2018,6,29
fruit,apples,bramleys_seedling,2018-06-22,1.08,kg,2018,6,22
fruit,cherries,all,2018-06-22,4.85,kg,2018,6,22
fruit,gooseberries,gooseberries,2018-06-22,3.43,kg,2018,6,22
fruit,raspberries,raspberries,2018-06-22,4.96,kg,2018,6,22
fruit,strawberries,strawberries,2018-06-22,2.07,kg,2018,6,22
vegetable,asparagus,asparagus,2018-06-22,6.74,kg,2018,6,22
vegetable,beans,broad,2018-06-22,1.62,kg,2018,6,22
vegetable,beetroot,beetroot,2018-06-22,0.49,kg,2018,6,22
vegetable,pak_choi,pak_choi,2018-06-22,1.91,kg,2018,6,22
vegetable,curly_kale,curly_kale,2018-06-22,2.91,kg,2018,6,22
vegetable,cabbage,red,2018-06-22,0.36,kg,2018,6,22
vegetable,cabbage,savoy,2018-06-22,0.48,head,2018,6,22
vegetable,spring_greens,prepacked,2018-06-22,0.98,kg,2018,6,22
vegetable,cabbage,summer_autumn_pointed,2018-06-22,0.51,kg,2018,6,22
vegetable,cabbage,white,2018-06-22,0.31,kg,2018,6,22
vegetable,cabbage,round_green_other,2018-06-22,0.45,head,2018,6,22
vegetable,calabrese,calabrese,2018-06-22,1.4,kg,2018,6,22
vegetable,capsicum,red,2018-06-22,1.4,kg,2018,6,22
vegetable,capsicum,yelloworange,2018-06-22,1.9,kg,2018,6,22
vegetable,carrots,topped_washed,2018-06-22,0.67,kg,2018,6,22
vegetable,cauliflower,all,2018-06-22,0.78,head,2018,6,22
vegetable,celery,all_washed,2018-06-22,0.77,kg,2018,6,22
vegetable,celeriac,celeriac,2018-06-22,0.62,kg,2018,6,22
vegetable,coriander,coriander,2018-06-22,2.24,kg,2018,6,22
vegetable,courgettes,courgettes,2018-06-22,0.85,kg,2018,6,22
vegetable,cucumbers,cucumbers,2018-06-22,0.84,kg,2018,6,22
vegetable,lettuce,butterhead_indoor,2018-06-22,0.32,head,2018,6,22
vegetable,lettuce,cos,2018-06-22,0.49,head,2018,6,22
vegetable,lettuce,crisp_iceberg_type,2018-06-22,0.36,head,2018,6,22
vegetable,lettuce,little_gem,2018-06-22,0.54,twin,2018,6,22
vegetable,rocket,rocket,2018-06-22,5.48,kg,2018,6,22
vegetable,mixed_babyleaf_salad,pillow_pack,2018-06-22,4.46,kg,2018,6,22
vegetable,onion,bulb_brown,2018-06-22,0.51,kg,2018,6,22
vegetable,onion,bulb_red,2018-06-22,0.25,kg,2018,6,22
vegetable,onion,saladspring,2018-06-22,0.26,kg,2018,6,22
vegetable,turnip,turnip,2018-06-22,1.27,kg,2018,6,22
vegetable,parsnips,all_varieties,2018-06-22,0.8,kg,2018,6,22
vegetable,peas,shelling_all_varieties,2018-06-22,2.05,kg,2018,6,22
vegetable,rhubarb,forced,2018-06-22,3.67,kg,2018,6,22
vegetable,rhubarb,outdoor,2018-06-22,1.33,kg,2018,6,22
vegetable,spinach_leaf,loose_bunches,2018-06-22,1.55,kg,2018,6,22
vegetable,tomatoes,round,2018-06-22,0.72,kg,2018,6,22
vegetable,tomatoes,vine,2018-06-22,0.82,kg,2018,6,22
vegetable,tomatoes,cherry,2018-06-22,1.55,kg,2018,6,22
vegetable,tomatoes,plum,2018-06-22,0.6,kg,2018,6,22
vegetable,watercress,pillow_packs,2018-06-22,7.18,kg,2018,6,22
fruit,apples,bramleys_seedling,2018-06-15,1.09,kg,2018,6,15
fruit,gooseberries,gooseberries,2018-06-15,4.16,kg,2018,6,15
fruit,raspberries,raspberries,2018-06-15,1.89,kg,2018,6,15
fruit,strawberries,strawberries,2018-06-15,2.39,kg,2018,6,15
vegetable,asparagus,asparagus,2018-06-15,6.22,kg,2018,6,15
vegetable,beans,broad,2018-06-15,1.79,kg,2018,6,15
vegetable,beetroot,beetroot,2018-06-15,0.47,kg,2018,6,15
vegetable,pak_choi,pak_choi,2018-06-15,2.26,kg,2018,6,15
vegetable,curly_kale,curly_kale,2018-06-15,2.8,kg,2018,6,15
vegetable,cabbage,red,2018-06-15,0.33,kg,2018,6,15
vegetable,spring_greens,prepacked,2018-06-15,1.06,kg,2018,6,15
vegetable,cabbage,summer_autumn_pointed,2018-06-15,0.61,kg,2018,6,15
vegetable,cabbage,white,2018-06-15,0.31,kg,2018,6,15
vegetable,cabbage,round_green_other,2018-06-15,0.45,head,2018,6,15
vegetable,calabrese,calabrese,2018-06-15,1.63,kg,2018,6,15
vegetable,capsicum,green,2018-06-15,1.47,kg,2018,6,15
vegetable,capsicum,red,2018-06-15,1.2,kg,2018,6,15
vegetable,carrots,topped_washed,2018-06-15,0.65,kg,2018,6,15
vegetable,cauliflower,all,2018-06-15,0.79,head,2018,6,15
vegetable,celery,all_washed,2018-06-15,0.85,kg,2018,6,15
vegetable,celeriac,celeriac,2018-06-15,0.64,kg,2018,6,15
vegetable,coriander,coriander,2018-06-15,2.12,kg,2018,6,15
vegetable,courgettes,courgettes,2018-06-15,1.1,kg,2018,6,15
vegetable,cucumbers,cucumbers,2018-06-15,0.88,kg,2018,6,15
vegetable,leeks,trimmed,2018-06-15,1.09,kg,2018,6,15
vegetable,lettuce,butterhead_indoor,2018-06-15,0.32,head,2018,6,15
vegetable,lettuce,cos,2018-06-15,0.58,head,2018,6,15
vegetable,lettuce,crisp_iceberg_type,2018-06-15,0.42,head,2018,6,15
vegetable,lettuce,little_gem,2018-06-15,0.56,twin,2018,6,15
vegetable,rocket,rocket,2018-06-15,5.38,kg,2018,6,15
vegetable,mixed_babyleaf_salad,pillow_pack,2018-06-15,4.91,kg,2018,6,15
vegetable,onion,bulb_brown,2018-06-15,0.4,kg,2018,6,15
vegetable,onion,bulb_red,2018-06-15,0.45,kg,2018,6,15
vegetable,onion,saladspring,2018-06-15,0.23,kg,2018,6,15
vegetable,turnip,turnip,2018-06-15,1.63,kg,2018,6,15
vegetable,parsnips,all_varieties,2018-06-15,0.81,kg,2018,6,15
vegetable,peas,shelling_all_varieties,2018-06-15,1.98,kg,2018,6,15
vegetable,rhubarb,outdoor,2018-06-15,1.34,kg,2018,6,15
vegetable,spinach_leaf,loose_bunches,2018-06-15,1.3,kg,2018,6,15
vegetable,tomatoes,round,2018-06-15,0.83,kg,2018,6,15
vegetable,tomatoes,vine,2018-06-15,0.99,kg,2018,6,15
vegetable,tomatoes,cherry,2018-06-15,1.57,kg,2018,6,15
vegetable,tomatoes,plum,2018-06-15,0.55,kg,2018,6,15
vegetable,watercress,pillow_packs,2018-06-15,9.51,kg,2018,6,15
fruit,apples,bramleys_seedling,2018-06-08,1.04,kg,2018,6,8
fruit,gooseberries,gooseberries,2018-06-08,5.99,kg,2018,6,8
fruit,raspberries,raspberries,2018-06-08,2.56,kg,2018,6,8
fruit,strawberries,strawberries,2018-06-08,2.15,kg,2018,6,8
vegetable,asparagus,asparagus,2018-06-08,4.3,kg,2018,6,8
vegetable,beans,broad,2018-06-08,1.99,kg,2018,6,8
vegetable,beetroot,beetroot,2018-06-08,0.44,kg,2018,6,8
vegetable,pak_choi,pak_choi,2018-06-08,2.13,kg,2018,6,8
vegetable,curly_kale,curly_kale,2018-06-08,2.61,kg,2018,6,8
vegetable,cabbage,red,2018-06-08,0.35,kg,2018,6,8
vegetable,spring_greens,prepacked,2018-06-08,1.15,kg,2018,6,8
vegetable,cabbage,summer_autumn_pointed,2018-06-08,0.68,kg,2018,6,8
vegetable,cabbage,white,2018-06-08,0.31,kg,2018,6,8
vegetable,cabbage,round_green_other,2018-06-08,0.47,head,2018,6,8
vegetable,calabrese,calabrese,2018-06-08,1.83,kg,2018,6,8
vegetable,carrots,topped_washed,2018-06-08,0.58,kg,2018,6,8
vegetable,cauliflower,all,2018-06-08,0.83,head,2018,6,8
vegetable,celery,all_washed,2018-06-08,0.88,kg,2018,6,8
vegetable,celeriac,celeriac,2018-06-08,0.62,kg,2018,6,8
vegetable,coriander,coriander,2018-06-08,2.12,kg,2018,6,8
vegetable,courgettes,courgettes,2018-06-08,1.21,kg,2018,6,8
vegetable,cucumbers,cucumbers,2018-06-08,0.9,kg,2018,6,8
vegetable,leeks,trimmed,2018-06-08,1.1,kg,2018,6,8
vegetable,lettuce,butterhead_indoor,2018-06-08,0.32,head,2018,6,8
vegetable,lettuce,cos,2018-06-08,0.56,head,2018,6,8
vegetable,lettuce,crisp_iceberg_type,2018-06-08,0.4,head,2018,6,8
vegetable,lettuce,little_gem,2018-06-08,0.54,twin,2018,6,8
vegetable,rocket,rocket,2018-06-08,5.43,kg,2018,6,8
vegetable,mixed_babyleaf_salad,pillow_pack,2018-06-08,4.83,kg,2018,6,8
vegetable,onion,bulb_brown,2018-06-08,0.41,kg,2018,6,8
vegetable,onion,bulb_red,2018-06-08,0.48,kg,2018,6,8
vegetable,onion,saladspring,2018-06-08,0.24,kg,2018,6,8
vegetable,turnip,turnip,2018-06-08,1.96,kg,2018,6,8
vegetable,parsnips,all_varieties,2018-06-08,0.69,kg,2018,6,8
vegetable,peas,shelling_all_varieties,2018-06-08,2.27,kg,2018,6,8
vegetable,rhubarb,outdoor,2018-06-08,1.44,kg,2018,6,8
vegetable,spinach_leaf,loose_bunches,2018-06-08,1.13,kg,2018,6,8
vegetable,tomatoes,round,2018-06-08,0.84,kg,2018,6,8
vegetable,tomatoes,vine,2018-06-08,1.07,kg,2018,6,8
vegetable,tomatoes,cherry,2018-06-08,1.52,kg,2018,6,8
vegetable,tomatoes,plum,2018-06-08,0.57,kg,2018,6,8
vegetable,watercress,pillow_packs,2018-06-08,9.54,kg,2018,6,8
fruit,apples,bramleys_seedling,2018-06-01,1.13,kg,2018,6,1
fruit,raspberries,raspberries,2018-06-01,8.0,kg,2018,6,1
fruit,strawberries,strawberries,2018-06-01,2.43,kg,2018,6,1
vegetable,asparagus,asparagus,2018-06-01,3.89,kg,2018,6,1
vegetable,beans,broad,2018-06-01,1.87,kg,2018,6,1
vegetable,beetroot,beetroot,2018-06-01,0.45,kg,2018,6,1
vegetable,pak_choi,pak_choi,2018-06-01,2.16,kg,2018,6,1
vegetable,curly_kale,curly_kale,2018-06-01,2.52,kg,2018,6,1
vegetable,cabbage,red,2018-06-01,0.34,kg,2018,6,1
vegetable,spring_greens,prepacked,2018-06-01,1.17,kg,2018,6,1
vegetable,cabbage,summer_autumn_pointed,2018-06-01,0.59,kg,2018,6,1
vegetable,cabbage,white,2018-06-01,0.32,kg,2018,6,1
vegetable,cabbage,round_green_other,2018-06-01,0.55,head,2018,6,1
vegetable,calabrese,calabrese,2018-06-01,1.7,kg,2018,6,1
vegetable,carrots,topped_washed,2018-06-01,0.57,kg,2018,6,1
vegetable,cauliflower,all,2018-06-01,0.66,head,2018,6,1
vegetable,celery,all_washed,2018-06-01,0.88,kg,2018,6,1
vegetable,celeriac,celeriac,2018-06-01,0.6,kg,2018,6,1
vegetable,coriander,coriander,2018-06-01,1.89,kg,2018,6,1
vegetable,cucumbers,cucumbers,2018-06-01,0.96,kg,2018,6,1
vegetable,leeks,trimmed,2018-06-01,1.07,kg,2018,6,1
vegetable,lettuce,butterhead_indoor,2018-06-01,0.33,head,2018,6,1
vegetable,lettuce,cos,2018-06-01,0.56,head,2018,6,1
vegetable,lettuce,crisp_iceberg_type,2018-06-01,0.4,head,2018,6,1
vegetable,lettuce,little_gem,2018-06-01,0.55,twin,2018,6,1
vegetable,rocket,rocket,2018-06-01,5.73,kg,2018,6,1
vegetable,mixed_babyleaf_salad,pillow_pack,2018-06-01,5.15,kg,2018,6,1
vegetable,onion,bulb_brown,2018-06-01,0.44,kg,2018,6,1
vegetable,onion,bulb_red,2018-06-01,0.51,kg,2018,6,1
vegetable,onion,saladspring,2018-06-01,0.24,kg,2018,6,1
vegetable,swede,swede,2018-06-01,0.17,kg,2018,6,1
vegetable,turnip,turnip,2018-06-01,2.1,kg,2018,6,1
vegetable,parsnips,all_varieties,2018-06-01,0.7,kg,2018,6,1
vegetable,rhubarb,forced,2018-06-01,3.49,kg,2018,6,1
vegetable,rhubarb,outdoor,2018-06-01,1.46,kg,2018,6,1
vegetable,spinach_leaf,loose_bunches,2018-06-01,1.23,kg,2018,6,1
vegetable,tomatoes,round,2018-06-01,0.84,kg,2018,6,1
vegetable,tomatoes,vine,2018-06-01,1.18,kg,2018,6,1
vegetable,tomatoes,cherry,2018-06-01,1.7,kg,2018,6,1
vegetable,watercress,pillow_packs,2018-06-01,9.51,kg,2018,6,1
fruit,apples,bramleys_seedling,2018-05-25,1.05,kg,2018,5,25
fruit,strawberries,strawberries,2018-05-25,2.57,kg,2018,5,25
vegetable,asparagus,asparagus,2018-05-25,5.53,kg,2018,5,25
vegetable,beetroot,beetroot,2018-05-25,0.49,kg,2018,5,25
vegetable,pak_choi,pak_choi,2018-05-25,2.79,kg,2018,5,25
vegetable,curly_kale,curly_kale,2018-05-25,2.34,kg,2018,5,25
vegetable,cabbage,red,2018-05-25,0.34,kg,2018,5,25
vegetable,cabbage,savoy,2018-05-25,0.4,head,2018,5,25
vegetable,spring_greens,prepacked,2018-05-25,1.24,kg,2018,5,25
vegetable,cabbage,summer_autumn_pointed,2018-05-25,0.57,kg,2018,5,25
vegetable,cabbage,white,2018-05-25,0.33,kg,2018,5,25
vegetable,cabbage,round_green_other,2018-05-25,0.47,head,2018,5,25
vegetable,capsicum,red,2018-05-25,1.8,kg,2018,5,25
vegetable,carrots,topped_washed,2018-05-25,0.58,kg,2018,5,25
vegetable,cauliflower,all,2018-05-25,0.64,head,2018,5,25
vegetable,celery,all_washed,2018-05-25,0.88,kg,2018,5,25
vegetable,celeriac,celeriac,2018-05-25,0.64,kg,2018,5,25
vegetable,coriander,coriander,2018-05-25,1.45,kg,2018,5,25
vegetable,cucumbers,cucumbers,2018-05-25,0.95,kg,2018,5,25
vegetable,leeks,trimmed,2018-05-25,1.05,kg,2018,5,25
vegetable,lettuce,butterhead_indoor,2018-05-25,0.33,head,2018,5,25
vegetable,lettuce,cos,2018-05-25,0.65,head,2018,5,25
vegetable,lettuce,crisp_iceberg_type,2018-05-25,0.58,head,2018,5,25
vegetable,lettuce,little_gem,2018-05-25,0.59,twin,2018,5,25
vegetable,rocket,rocket,2018-05-25,5.0,kg,2018,5,25
vegetable,mixed_babyleaf_salad,pillow_pack,2018-05-25,5.0,kg,2018,5,25
vegetable,onion,bulb_brown,2018-05-25,0.53,kg,2018,5,25
vegetable,onion,bulb_red,2018-05-25,0.53,kg,2018,5,25
vegetable,onion,saladspring,2018-05-25,0.26,kg,2018,5,25
vegetable,swede,swede,2018-05-25,0.16,kg,2018,5,25
vegetable,turnip,turnip,2018-05-25,2.0,kg,2018,5,25
vegetable,parsnips,all_varieties,2018-05-25,0.69,kg,2018,5,25
vegetable,rhubarb,forced,2018-05-25,3.25,kg,2018,5,25
vegetable,rhubarb,outdoor,2018-05-25,1.93,kg,2018,5,25
vegetable,spinach_leaf,loose_bunches,2018-05-25,1.15,kg,2018,5,25
vegetable,tomatoes,round,2018-05-25,0.98,kg,2018,5,25
vegetable,tomatoes,vine,2018-05-25,1.37,kg,2018,5,25
vegetable,tomatoes,cherry,2018-05-25,2.15,kg,2018,5,25
vegetable,watercress,pillow_packs,2018-05-25,10.51,kg,2018,5,25
fruit,apples,bramleys_seedling,2018-05-18,1.08,kg,2018,5,18
fruit,apples,gala,2018-05-18,0.83,kg,2018,5,18
fruit,strawberries,strawberries,2018-05-18,2.26,kg,2018,5,18
vegetable,asparagus,asparagus,2018-05-18,5.09,kg,2018,5,18
vegetable,beetroot,beetroot,2018-05-18,0.48,kg,2018,5,18
vegetable,pak_choi,pak_choi,2018-05-18,2.43,kg,2018,5,18
vegetable,curly_kale,curly_kale,2018-05-18,2.31,kg,2018,5,18
vegetable,cabbage,red,2018-05-18,0.34,kg,2018,5,18
vegetable,cabbage,savoy,2018-05-18,0.35,head,2018,5,18
vegetable,spring_greens,prepacked,2018-05-18,1.24,kg,2018,5,18
vegetable,cabbage,summer_autumn_pointed,2018-05-18,0.63,kg,2018,5,18
vegetable,cabbage,white,2018-05-18,0.33,kg,2018,5,18
vegetable,cabbage,round_green_other,2018-05-18,0.33,head,2018,5,18
vegetable,carrots,topped_washed,2018-05-18,0.52,kg,2018,5,18
vegetable,cauliflower,all,2018-05-18,0.64,head,2018,5,18
vegetable,celery,all_washed,2018-05-18,0.88,kg,2018,5,18
vegetable,celeriac,celeriac,2018-05-18,0.69,kg,2018,5,18
vegetable,coriander,coriander,2018-05-18,2.11,kg,2018,5,18
vegetable,cucumbers,cucumbers,2018-05-18,1.02,kg,2018,5,18
vegetable,leeks,trimmed,2018-05-18,1.01,kg,2018,5,18
vegetable,lettuce,butterhead_indoor,2018-05-18,0.35,head,2018,5,18
vegetable,lettuce,cos,2018-05-18,0.77,head,2018,5,18
vegetable,lettuce,crisp_iceberg_type,2018-05-18,0.37,head,2018,5,18
vegetable,lettuce,little_gem,2018-05-18,0.6,twin,2018,5,18
vegetable,rocket,rocket,2018-05-18,5.0,kg,2018,5,18
vegetable,mixed_babyleaf_salad,pillow_pack,2018-05-18,5.0,kg,2018,5,18
vegetable,onion,bulb_brown,2018-05-18,0.41,kg,2018,5,18
vegetable,onion,bulb_red,2018-05-18,0.51,kg,2018,5,18
vegetable,onion,saladspring,2018-05-18,0.24,kg,2018,5,18
vegetable,swede,swede,2018-05-18,0.16,kg,2018,5,18
vegetable,parsnips,all_varieties,2018-05-18,0.75,kg,2018,5,18
vegetable,rhubarb,forced,2018-05-18,3.22,kg,2018,5,18
vegetable,rhubarb,outdoor,2018-05-18,1.9,kg,2018,5,18
vegetable,spinach_leaf,loose_bunches,2018-05-18,1.02,kg,2018,5,18
vegetable,tomatoes,round,2018-05-18,1.07,kg,2018,5,18
vegetable,tomatoes,vine,2018-05-18,1.36,kg,2018,5,18
vegetable,tomatoes,cherry,2018-05-18,2.17,kg,2018,5,18
vegetable,watercress,pillow_packs,2018-05-18,10.41,kg,2018,5,18
fruit,apples,bramleys_seedling,2018-05-11,0.97,kg,2018,5,11
fruit,apples,gala,2018-05-11,0.94,kg,2018,5,11
fruit,apples,other_late_season,2018-05-11,1.37,kg,2018,5,11
fruit,strawberries,strawberries,2018-05-11,1.98,kg,2018,5,11
vegetable,asparagus,asparagus,2018-05-11,5.37,kg,2018,5,11
vegetable,beetroot,beetroot,2018-05-11,0.48,kg,2018,5,11
vegetable,pak_choi,pak_choi,2018-05-11,2.53,kg,2018,5,11
vegetable,curly_kale,curly_kale,2018-05-11,2.02,kg,2018,5,11
vegetable,cabbage,red,2018-05-11,0.36,kg,2018,5,11
vegetable,cabbage,savoy,2018-05-11,0.39,head,2018,5,11
vegetable,spring_greens,prepacked,2018-05-11,1.23,kg,2018,5,11
vegetable,cabbage,white,2018-05-11,0.32,kg,2018,5,11
vegetable,cabbage,round_green_other,2018-05-11,0.35,head,2018,5,11
vegetable,capsicum,red,2018-05-11,0.65,kg,2018,5,11
vegetable,carrots,topped_washed,2018-05-11,0.49,kg,2018,5,11
vegetable,cauliflower,all,2018-05-11,0.58,head,2018,5,11
vegetable,celeriac,celeriac,2018-05-11,0.65,kg,2018,5,11
vegetable,coriander,coriander,2018-05-11,0.95,kg,2018,5,11
vegetable,cucumbers,cucumbers,2018-05-11,0.87,kg,2018,5,11
vegetable,leeks,trimmed,2018-05-11,1.06,kg,2018,5,11
vegetable,lettuce,butterhead_indoor,2018-05-11,0.35,head,2018,5,11
vegetable,lettuce,cos,2018-05-11,0.56,head,2018,5,11
vegetable,lettuce,little_gem,2018-05-11,0.68,twin,2018,5,11
vegetable,rocket,rocket,2018-05-11,4.75,kg,2018,5,11
vegetable,mixed_babyleaf_salad,pillow_pack,2018-05-11,4.75,kg,2018,5,11
vegetable,onion,bulb_brown,2018-05-11,0.37,kg,2018,5,11
vegetable,onion,bulb_red,2018-05-11,0.46,kg,2018,5,11
vegetable,onion,saladspring,2018-05-11,0.28,kg,2018,5,11
vegetable,swede,swede,2018-05-11,0.15,kg,2018,5,11
vegetable,parsnips,all_varieties,2018-05-11,0.68,kg,2018,5,11
vegetable,rhubarb,forced,2018-05-11,2.73,kg,2018,5,11
vegetable,rhubarb,outdoor,2018-05-11,1.99,kg,2018,5,11
vegetable,spinach_leaf,loose_bunches,2018-05-11,1.01,kg,2018,5,11
vegetable,tomatoes,round,2018-05-11,1.22,kg,2018,5,11
vegetable,tomatoes,vine,2018-05-11,1.73,kg,2018,5,11
vegetable,tomatoes,cherry,2018-05-11,1.97,kg,2018,5,11
vegetable,tomatoes,plum,2018-05-11,1.14,kg,2018,5,11
vegetable,watercress,pillow_packs,2018-05-11,10.4,kg,2018,5,11
fruit,apples,bramleys_seedling,2018-05-04,0.87,kg,2018,5,4
fruit,apples,gala,2018-05-04,0.92,kg,2018,5,4
fruit,apples,other_late_season,2018-05-04,1.57,kg,2018,5,4
fruit,pears,conference,2018-05-04,0.94,kg,2018,5,4
fruit,strawberries,strawberries,2018-05-04,2.05,kg,2018,5,4
vegetable,asparagus,asparagus,2018-05-04,5.83,kg,2018,5,4
vegetable,beetroot,beetroot,2018-05-04,0.48,kg,2018,5,4
vegetable,pak_choi,pak_choi,2018-05-04,2.66,kg,2018,5,4
vegetable,curly_kale,curly_kale,2018-05-04,2.19,kg,2018,5,4
vegetable,cabbage,red,2018-05-04,0.35,kg,2018,5,4
vegetable,cabbage,savoy,2018-05-04,0.39,head,2018,5,4
vegetable,spring_greens,prepacked,2018-05-04,1.31,kg,2018,5,4
vegetable,cabbage,white,2018-05-04,0.33,kg,2018,5,4
vegetable,cabbage,round_green_other,2018-05-04,0.37,head,2018,5,4
